63329,1,7
63331,0,9
63370,2,6
63371,2,6
63373,1,9
63375,2,8
63398,0,8
63401,2,8
63404,0,9
63410,2,6
63411,1,7
63423,1,6
63425,1,9
63426,0,6
63430,0,6
63431,0,9
63443,0,8
63444,1,9
63445,0,9
63456,1,6
63457,1,7
63461,1,7
63465,2,8
63476,0,9
63477,1,8
63480,2,9
63486,1,6
63489,1,8
63491,2,9
63502,1,7
63510,1,7
63512,0,6
63518,0,8
63539,2,9
63550,0,9
63552,0,6
63559,2,8
63570,0,9
63576,1,6
63585,1,8
63587,1,8
63588,2,6
63607,1,6
63608,0,9
63613,1,9
63614,1,7
63616,0,7
63619,1,9
63622,2,9
63624,1,7
63627,1,7
63628,1,8
63632,1,8
63636,2,8
63647,1,7
63652,2,7
63655,0,7
63658,1,6
63662,0,9
63663,1,9
63666,2,9
63675,1,6
63684,2,7
63689,2,6
63692,0,8
63697,2,7
63700,2,7
63711,0,9
63713,1,9
63714,0,7
63718,1,6
63730,0,9
63731,0,8
63734,1,8
63737,1,6
63746,2,9
63760,0,7
63763,0,8
63782,2,9
63786,2,8
63788,2,6
63799,2,8
63807,2,7
63810,2,9
63820,2,8
63827,2,7
63834,2,7
63835,0,7
63839,1,9
63842,1,7
63857,2,8
63862,2,9
63865,1,9
63867,2,7
63869,1,6
63870,1,8
63909,1,6
63923,0,7
63934,1,8
63936,2,6
63943,2,6
63947,0,8
63951,0,9
63959,1,9
63965,0,7
63976,2,6
63981,1,8
63990,0,6
63992,0,7
63994,0,7
64002,2,7
64005,2,7
64007,2,7
64036,2,6
64040,2,7
64042,1,6
64057,2,6
64061,0,7
64063,1,8
64067,1,7
64078,2,8
64081,2,7
64086,2,6
64104,1,6
64106,1,9
64107,2,8
64108,1,8
64112,2,8
64113,2,7
64116,1,8
64120,0,8
64123,2,6
64126,2,9
64132,2,7
64133,0,9
64141,1,6
64148,1,8
64155,1,8
64159,1,8
64162,1,7
64168,0,8
64172,0,6
64185,0,6
64188,0,7
64207,2,6
64211,2,6
64213,2,6
64225,0,9
64239,0,6
64241,2,7
64246,1,9
64248,1,6
64249,2,7
64252,2,9
64265,2,8
64275,1,9
64276,0,9
64284,2,8
64288,0,7
64290,0,6
64300,2,7
64302,0,8
64303,1,8
64305,2,8
64306,0,8
64307,1,8
64309,1,7
64314,2,7
64317,1,7
64320,0,7
64324,0,9
64330,0,7
64333,2,6
64335,0,7
64338,0,6
64340,1,6
64343,1,8
64346,1,8
64349,0,8
64360,1,8
64366,0,9
64368,2,6
64378,1,6
64388,1,8
64391,0,9
64401,2,7
64403,1,6
64408,1,7
64409,0,7
64413,0,7
64416,1,6
64422,0,6
64424,1,7
64427,2,8
64429,0,8
64436,1,7
64438,1,7
64445,1,9
64458,1,9
64462,1,6
64463,1,8
64467,0,9
64473,0,6
64478,0,6
64484,0,9
64490,0,7
64491,2,6
64502,1,7
64508,2,7
64514,2,8
64525,1,6
64540,2,7
64541,1,6
64549,2,9
64551,1,8
64557,1,6
64559,1,9
64564,0,9
64573,1,6
64576,0,6
64577,1,8
64587,1,7
64590,2,6
64591,1,7
64595,1,8
64597,0,7
64610,1,9
64611,1,7
64614,0,8
64617,0,6
64624,1,9
64626,1,6
64628,2,6
64629,2,8
64631,1,6
64650,1,6
64653,1,8
64654,0,9
64665,1,8
64673,1,8
64674,1,7
64679,2,6
64685,2,9
64690,0,6
64693,1,9
64694,0,8
64702,2,7
64710,1,9
64714,2,8
64724,0,8
64731,1,7
64732,1,7
64734,2,9
64738,1,8
64740,1,9
64742,2,6
64753,1,8
64761,0,8
64765,2,9
64776,0,9
64797,0,8
64807,0,8
64810,1,8
64813,1,6
64822,2,7
64838,0,9
64840,1,8
64842,0,7
64847,1,9
64848,1,9
64855,1,9
64856,0,8
64862,1,8
64866,2,8
64881,2,7
64896,2,6
64901,1,9
64904,0,6
64908,1,7
64914,0,8
64919,1,7
64922,2,7
64930,0,9
64933,2,8
64937,1,6
64943,0,6
64947,1,7
64954,0,8
64955,1,7
64958,0,6
64960,0,9
64961,1,9
64964,1,7
64972,2,6
64975,2,8
64986,1,8
64990,0,7
64993,0,8
64999,2,7
65010,1,9
65014,2,8
65015,0,6
65017,1,6
65019,1,6
65024,2,6
65028,0,6
65036,0,8
65037,1,7
65046,1,7
65055,1,7
65057,0,7
65087,1,8
65089,2,7
65097,1,6
65124,0,9
65126,0,6
65132,0,7
65135,2,6
65169,1,8
65171,0,8
65188,2,9
65199,1,9
65204,1,7
65211,1,7
65214,1,8
65220,2,6
65226,2,7
65231,0,9
65232,1,8
65235,2,9
65248,2,6
65251,1,7
65258,0,7
65264,1,7
65267,2,6
65268,2,7
65270,2,7
65277,2,6
65292,2,7
65304,2,7
65308,2,6
65311,0,9
65314,0,7
65329,1,6
65340,2,9
65343,1,8
65349,1,8
65356,0,8
65359,2,6
65366,1,7
65369,0,7
65370,1,8
65382,1,7
65386,2,7
65389,0,6
65391,1,7
65396,1,9
65414,2,9
65415,2,8
65424,0,9
65425,2,6
65426,0,7
65427,0,7
65430,0,6
65435,0,7
65436,1,6
65438,1,8
65440,1,6
65441,2,6
65458,2,6
65484,0,7
65485,1,6
65493,1,7
65497,1,6
65509,0,6
65513,1,7
65514,2,9
65522,2,7
65523,2,7
65524,2,6
65527,1,7
65552,0,7
65556,2,6
65558,0,9
65564,1,6
65571,1,7
65584,2,8
65595,1,6
65598,1,9
65611,1,6
65612,1,8
65621,1,7
65625,0,7
65629,0,8
65632,0,8
65639,0,6
65655,1,6
65662,2,9
65666,2,6
65669,0,6
65670,2,6
65672,1,8
65681,2,7
65682,0,6
65684,0,7
65688,1,9
65699,1,8
65702,0,7
65719,2,6
65724,2,9
65725,2,6
65729,0,6
65744,2,7
65749,1,6
65765,1,9
65770,0,6
65774,1,6
65780,2,8
65782,1,7
65783,1,7
65787,2,6
65791,1,7
65792,2,9
65793,1,6
65800,0,7
65801,0,9
65817,1,8
65830,1,7
65839,0,6
65857,2,9
65873,1,9
65875,0,9
65877,1,8
65893,0,7
65896,1,9
65899,0,8
65905,1,6
65906,0,8
65915,1,8
65916,0,8
65919,0,6
65923,0,9
65924,2,8
65928,0,6
65931,2,9
65946,1,8
65948,0,6
65949,2,6
65950,2,8
65952,0,6
65954,2,9
65955,0,6
65963,2,8
65966,1,9
65979,1,6
65984,0,7
65993,1,7
65994,1,6
66001,1,8
66007,0,7
66014,2,8
66019,2,7
66021,1,9
66027,2,7
66033,1,8
66042,2,7
66046,1,6
66052,1,8
66058,1,9
66064,0,8
66088,1,9
66091,1,6
66095,1,7
66096,0,9
66097,2,6
66105,0,9
66106,0,8
66108,0,8
66110,2,9
66112,1,9
66117,2,6
66132,1,9
66134,0,7
66137,0,7
66140,2,8
66148,0,7
66158,1,8
66160,2,8
66165,1,9
66173,0,9
66177,1,8
66183,0,9
66199,1,6
66205,2,7
66229,2,7
66240,0,6
66248,1,6
66257,0,9
66262,1,9
66265,0,9
66269,2,8
66275,0,8
66276,0,7
66288,2,6
66302,1,8
66303,2,8
66305,0,6
66319,1,9
66325,0,8
66329,2,8
66334,2,6
66337,1,8
66338,0,7
66342,2,7
66343,1,9
66345,0,8
66347,0,8
66351,1,8
66353,1,7
66356,0,9
66367,0,9
66372,1,9
66383,0,8
66386,2,8
66397,0,6
66405,1,6
66409,2,8
66410,2,6
66413,0,6
66420,2,8
66421,2,9
66423,0,9
66438,2,9
66441,1,6
66454,2,8
66457,2,8
66458,2,8
66480,1,8
66482,2,8
66483,2,6
66484,2,6
66485,1,6
66486,1,8
66510,1,9
66514,0,9
66519,2,6
66520,1,6
66527,2,8
66528,2,8
66544,2,6
66547,1,6
66553,1,8
66555,1,7
66559,2,9
66560,0,7
66561,0,9
66571,1,6
66572,2,7
66574,0,9
66575,0,8
66584,0,7
66586,0,6
66587,2,7
66599,1,9
66608,0,7
66610,1,9
66615,0,8
66625,2,8
66630,0,7
66633,1,8
66642,2,6
66651,0,6
66659,1,9
66660,1,8
66663,2,9
66667,2,6
66668,1,9
66669,1,8
66678,0,6
66681,2,6
66682,2,9
66685,2,9
66686,2,7
66694,2,6
66699,2,6
66705,1,8
66708,1,8
66709,2,7
66716,1,8
66722,2,9
66731,2,8
66732,2,8
66734,1,9
66738,1,7
66750,1,7
66759,2,6
66769,0,6
66777,2,8
66787,1,9
66789,1,9
66795,1,6
66806,2,7
66809,2,8
66816,1,6
66821,1,8
66824,1,9
66831,1,6
66835,2,8
66836,1,6
66841,2,8
66842,2,6
66846,0,7
66850,2,7
66866,2,6
66870,2,9
66872,1,6
66880,2,7
66881,2,6
66892,2,8
66901,2,9
66904,1,9
66926,1,7
66931,0,6
66934,1,8
66959,2,8
66965,1,6
66977,0,7
66982,2,7
66984,0,6
67000,1,6
67001,1,9
67003,1,9
67004,1,8
67007,0,7
67010,1,7
67013,1,9
67015,2,9
67016,0,9
67031,2,8
67033,1,6
67035,2,8
67051,2,8
67059,1,6
67061,1,8
67063,2,7
67071,1,9
67087,1,9
67108,2,6
67116,0,9
67122,0,8
67123,0,6
67127,2,8
67139,2,8
67142,1,9
67143,0,9
67146,2,9
67147,0,6
67148,2,7
67152,0,7
67153,2,9
67154,0,7
67156,0,9
67157,1,6
67160,1,6
67167,0,7
67170,1,7
67174,1,8
67175,1,6
67178,1,8
67182,1,9
67189,0,7
67190,1,6
67192,1,8
67201,1,7
67204,1,8
67217,2,7
67219,0,8
67223,1,7
67230,1,8
67232,2,7
67239,2,9
67243,1,7
67244,0,8
67251,1,8
67255,2,8
67268,2,6
67287,1,7
67298,2,6
67301,0,9
67305,0,9
67308,2,7
67309,1,8
67312,0,6
67324,0,7
67328,2,9
67329,1,8
67351,1,7
67352,2,7
67360,2,6
67367,1,6
67370,2,7
67375,0,8
67378,1,6
67382,0,9
67384,1,8
67395,1,7
67398,2,6
67408,2,6
67412,1,9
67415,0,8
67419,1,8
67426,1,9
67430,0,9
67441,1,8
67446,1,7
67455,0,7
67456,0,8
67466,2,6
67476,1,8
67481,0,8
67486,2,8
67498,0,8
67499,2,9
67502,1,6
67506,0,8
67507,0,6
67510,2,9
67513,1,6
67514,1,8
67515,0,6
67516,0,8
67522,1,9
67524,1,7
67531,1,8
67548,1,8
67566,1,6
67570,1,8
67571,1,6
67574,2,8
67590,2,8
67591,0,9
67595,1,8
67604,2,7
67609,1,6
67610,1,8
67612,1,6
67619,2,7
67620,0,6
67623,2,6
67644,2,7
67646,1,8
67657,0,8
67659,0,9
67662,1,9
67668,0,6
67674,1,7
67675,1,6
67676,0,8
67677,1,6
67685,0,6
67688,0,7
67706,0,6
67707,1,7
67719,2,9
67724,1,8
67728,1,9
67731,0,6
67740,2,8
67741,2,6
67742,2,7
67743,1,6
67748,1,6
67752,1,8
67753,0,7
67771,0,7
67772,1,6
67780,1,7
67788,1,9
67796,1,9
67802,0,9
67805,2,9
67816,1,7
67821,2,8
67852,1,7
67858,1,9
67866,0,7
67874,1,7
67876,1,6
67879,1,7
67882,1,6
67891,0,9
67892,0,8
67894,2,7
67899,1,6
67908,0,8
67909,2,8
67911,0,7
67916,2,8
67925,0,8
67935,2,9
67936,1,9
67940,2,8
67942,2,7
67958,0,8
67964,1,6
67965,2,7
67967,0,7
67983,2,7
68008,0,6
68018,0,7
68029,2,6
68031,1,8
68034,0,7
68042,2,9
68043,1,6
68048,1,9
68051,1,7
68062,1,8
68063,2,9
68070,1,8
68079,1,7
68088,2,6
68090,2,7
68112,1,8
68113,2,8
68114,0,8
68125,0,7
68127,1,7
68129,0,7
68133,1,9
68137,2,9
68142,1,8
68143,1,6
68145,0,8
68150,2,9
68156,1,7
68163,0,6
68170,0,6
68171,1,8
68173,2,6
68175,0,9
68180,2,8
68184,1,7
68193,1,8
68200,0,6
68204,0,7
68217,1,8
68222,1,7
68228,0,8
68230,2,8
68239,2,8
68240,0,8
68244,0,6
68247,1,7
68255,1,8
68258,1,9
68259,2,6
68281,2,6
68286,0,9
68295,1,6
68300,2,6
68305,1,9
68335,1,8
68339,0,6
68350,1,7
68352,2,6
68360,2,9
68363,2,9
68366,2,6
68371,0,7
68373,1,6
68376,2,8
68384,1,8
68394,1,8
68398,0,6
68409,2,7
68430,1,8
68435,1,7
68443,1,9
68445,1,6
68448,2,9
68450,1,9
68455,1,8
68457,1,7
68460,1,6
68464,1,6
68479,2,6
68488,0,9
68494,1,6
68496,0,7
68503,0,9
68513,0,7
68515,1,6
68520,2,9
68521,0,8
68522,2,7
68524,1,8
68531,0,8
68541,1,8
68547,1,9
68550,2,8
68553,1,7
68565,2,7
68569,2,8
68571,1,9
68573,2,6
68575,2,7
68579,1,9
68580,0,7
68596,0,7
68598,0,8
68604,0,7
68607,1,8
68621,0,9
68624,0,9
68627,2,8
68640,2,7
68644,1,6
68646,2,6
68649,1,9
68650,1,6
68658,2,6
68661,1,8
68662,1,6
68664,2,7
68666,1,8
68669,1,9
68670,2,8
68675,0,6
68679,0,9
68680,0,8
68684,1,8
68687,1,9
68688,1,9
68693,2,6
68697,1,9
68703,0,6
68704,0,8
68710,1,7
68711,1,6
68712,2,6
68722,2,6
68728,1,8
68731,0,8
68735,2,9
68737,1,7
68738,1,8
68752,0,8
68756,2,7
68759,1,8
68760,0,7
68764,0,9
68765,0,6
68775,0,6
68777,0,6
68778,1,7
68779,1,8
68781,2,7
68789,2,6
68801,2,6
68811,0,6
68817,2,8
68818,0,6
68847,0,8
68851,0,8
68867,0,6
68880,2,8
68882,0,9
68885,1,8
68898,1,6
68902,0,6
68910,1,7
68912,2,6
68914,0,9
68916,2,6
68918,2,9
68919,0,8
68920,0,8
68927,2,8
68940,0,6
68941,1,9
68950,1,8
68959,1,6
68961,2,7
68973,1,8
68976,2,6
68979,2,9
68981,1,7
68986,0,9
68993,2,8
68997,1,8
69007,0,8
69009,1,8
69010,1,6
69012,1,8
69016,1,6
69021,1,7
69031,0,9
69034,2,9
69045,1,8
69062,1,7
69079,1,7
69095,0,9
69098,1,6
69104,0,7
69109,1,7
69115,2,7
69125,1,7
69137,1,9
69138,2,6
69139,1,8
69153,1,9
69155,2,7
69157,1,9
69164,0,7
69186,1,6
69193,2,8
69195,1,8
69203,0,7
69205,2,9
69206,0,9
69210,1,7
69212,0,9
69217,2,7
69223,0,8
69229,0,7
69239,2,6
69240,0,8
69243,1,6
69246,2,8
69249,1,7
69255,2,6
69257,1,6
69259,1,6
69268,2,9
69279,0,7
69280,0,9
69287,1,9
69293,0,9
69297,1,6
69298,1,7
69300,0,6
69303,2,6
69308,0,8
69310,2,6
69318,2,8
69328,1,9
69333,1,8
69340,1,6
69346,2,6
69357,1,7
69360,2,8
69366,2,6
69377,0,7
69379,1,7
69385,2,9
69387,0,8
69394,1,6
69404,2,9
69414,2,8
69416,1,6
69419,2,9
69422,0,6
69429,0,6
69459,1,6
69475,0,7
69480,1,6
69489,0,9
69491,2,8
69496,2,7
69497,0,8
69499,1,8
69506,0,8
69509,1,7
69510,2,6
69518,2,9
69520,0,8
69521,2,6
69529,0,7
69544,0,9
69557,2,8
69559,1,9
69560,0,9
69563,0,7
69564,2,8
69565,0,7
69568,0,9
69578,1,8
69579,1,7
69583,0,9
69590,2,7
69591,0,9
69592,1,8
69601,2,9
69602,2,8
69613,1,6
69615,0,9
69623,2,8
69639,2,9
69644,0,7
69647,1,6
69654,2,7
69659,0,7
69664,2,6
69670,0,7
69674,2,7
69675,0,6
69685,1,9
69702,1,8
69704,2,8
69705,1,6
69708,1,6
69720,0,8
69725,0,7
69744,1,7
69750,2,6
69751,0,8
69753,0,8
69761,0,9
69762,1,8
69765,0,6
69768,2,6
69769,0,6
69789,2,8
69794,1,9
69796,1,8
69797,2,6
69799,2,9
69802,2,7
69803,1,8
69804,0,7
69805,0,9
69815,2,6
69817,2,7
69824,0,9
69832,1,6
69835,2,9
69836,1,6
69847,1,9
69864,0,8
69865,0,7
69888,0,9
69891,0,7
69895,0,6
69897,1,7
69898,1,7
69903,2,6
69906,2,8
69917,2,8
69923,2,8
69924,2,7
69925,2,6
69927,1,6
69937,1,9
69944,0,6
69949,1,7
69960,2,6
69965,1,7
69968,1,7
69969,0,8
69979,2,9
69983,1,7
69989,1,6
69992,1,8
69994,0,7
69999,2,6
70006,0,9
70009,0,8
70010,0,9
70014,1,9
70018,1,6
70020,1,9
70022,2,9
70023,2,9
70025,0,8
70034,2,8
70035,0,9
70045,2,7
70050,1,8
70051,0,8
70056,2,8
70058,2,6
70062,1,7
70064,0,8
70065,2,8
70076,0,7
70080,1,7
70081,1,6
70084,0,7
70089,2,7
70094,1,7
70102,2,6
70104,1,7
70105,1,7
70129,2,7
70133,0,6
70139,2,9
70147,2,6
70162,2,8
70180,0,7
70186,2,7
70190,2,7
70196,2,9
70204,2,9
70212,0,9
70215,2,8
70220,1,7
70225,1,9
70227,1,8
70240,1,7
70245,1,9
70247,2,6
70255,0,8
70257,0,9
70258,1,6
70259,1,6
70263,2,7
70265,1,9
70269,0,8
70274,0,7
70277,0,8
70278,1,8
70285,1,7
70293,0,6
70296,0,8
70298,2,7
70301,0,6
70308,1,8
70312,2,6
70322,1,9
70331,0,9
70332,0,8
70335,1,6
70341,1,9
70357,1,8
70361,0,6
70365,1,7
70370,0,6
70376,0,7
70379,1,7
70387,2,9
70388,2,6
70393,0,6
70403,1,6
70414,1,8
70418,1,6
70419,0,7
70422,2,6
70426,0,9
70434,2,9
70435,1,8
70438,1,7
70443,2,9
70460,1,8
70465,1,7
70467,0,6
70483,0,7
70488,1,7
70490,0,9
70502,1,8
70505,2,7
70509,0,7
70512,0,8
70513,2,6
70516,2,8
70518,2,9
70526,0,6
70527,1,9
70531,2,7
70532,0,9
70537,0,9
70544,0,8
70545,1,9
70556,2,9
70561,1,9
70565,2,7
70566,2,9
70569,2,8
70584,1,6
70585,1,9
70592,0,7
70612,1,6
70617,0,8
70625,0,8
70631,1,8
70634,1,6
70648,1,7
70650,1,9
70659,1,8
70663,0,6
70666,1,6
70669,1,6
70673,0,7
70674,1,6
70676,0,6
70678,2,7
70684,0,9
70689,0,8
70696,1,9
70726,1,6
70729,0,7
70734,1,9
70738,1,8
70740,1,6
70743,1,8
70745,1,6
70759,2,6
70764,0,7
70767,1,6
70769,1,7
70782,0,8
70783,0,8
70786,1,8
70788,0,8
70800,0,8
70810,0,9
70816,2,7
70817,0,9
70819,1,9
70821,1,8
70823,2,8
70824,0,8
70833,2,6
70836,0,6
70837,1,6
70840,2,9
70846,0,6
70852,1,9
70853,2,7
70870,1,8
70873,1,6
70878,2,7
70885,1,7
70896,0,6
70904,1,8
70907,1,6
70910,1,8
70913,1,6
70933,1,6
70934,1,8
70946,2,6
70950,1,9
70961,0,9
70968,2,6
70969,0,9
70970,1,6
70971,2,6
70989,2,6
70994,2,8
70999,2,8
71002,1,7
71018,0,7
71020,1,6
71021,0,6
71022,2,9
71034,0,9
71046,0,9
71058,2,8
71064,0,8
71069,0,6
71070,1,6
71071,1,8
71075,1,9
71076,1,7
71078,0,9
71087,1,8
71094,2,7
71100,0,7
71103,1,8
71106,1,8
71111,2,9
71112,2,7
71119,1,7
71122,2,8
71129,0,7
71135,1,6
71141,1,7
71147,1,6
71161,0,7
71178,2,6
71183,0,8
71192,2,8
71193,1,9
71194,1,8
71204,1,9
71205,2,7
71217,1,7
71219,1,8
71223,2,8
71228,2,6
71232,1,7
71235,2,8
71236,0,7
71240,1,6
71242,1,7
71252,1,8
71260,1,8
71263,0,6
71279,0,9
71283,0,8
71308,2,9
71319,2,7
71327,2,6
71342,2,8
71345,2,6
71348,2,6
71352,1,6
71360,1,7
71361,2,6
71375,1,8
71376,0,7
71377,0,8
71380,2,8
71382,2,7
71387,0,9
71397,2,8
71403,0,6
71405,0,6
71412,0,7
71416,1,7
71422,2,8
71438,0,8
71439,2,8
71440,2,6
71446,0,8
71449,0,9
71450,2,9
71461,2,6
71464,1,6
71472,1,7
71480,1,9
71486,1,9
71493,2,7
71499,0,6
71501,1,8
71505,1,7
71515,1,7
71516,2,8
71521,0,6
71527,1,6
71528,1,7
71536,2,8
71544,1,9
71549,1,7
71550,2,6
71558,1,9
71560,1,7
71572,2,6
71573,1,6
71574,0,8
71580,0,8
71583,2,7
71585,1,7
71593,0,9
71594,1,8
71598,0,6
71603,0,9
71612,1,9
71626,2,7
71627,0,6
71628,1,8
71636,0,7
71642,0,8
71645,1,6
71646,2,9
71658,2,8
71659,1,9
71660,0,6
71666,0,8
71668,1,7
71669,1,7
71682,0,7
71687,1,6
71694,0,6
71704,1,9
71706,0,7
71707,1,7
71724,2,6
71727,2,6
71734,0,8
71744,2,7
71747,2,8
71752,0,8
71771,2,7
71783,2,7
71791,2,8
71809,2,8
71810,0,6
71823,0,9
71824,1,7
71827,1,6
71840,0,8
71844,1,7
71846,1,6
71849,0,9
71851,1,7
71855,1,6
71858,2,6
71865,2,7
71877,2,7
71884,1,6
71894,1,7
71904,1,8
71905,2,8
71911,1,6
71912,2,7
71942,0,7
71944,2,6
71958,1,9
71976,1,6
71983,1,6
71995,0,9
72001,1,6
72004,0,9
72020,0,9
72023,1,8
72025,1,6
72028,2,7
72033,2,6
72040,0,8
72062,0,9
72067,0,8
72068,0,8
72078,0,7
72089,2,8
72093,0,9
72099,2,7
72100,1,6
72114,0,6
72140,1,7
72143,1,8
72149,2,9
72164,2,8
72168,0,8
72171,2,6
72173,1,8
72177,2,7
72179,1,8
72180,2,6
72191,2,6
72199,1,6
72214,1,8
72216,1,8
72224,1,7
72228,0,8
72231,2,8
72232,0,6
72238,2,8
72239,0,7
72241,2,8
72242,1,8
72245,2,6
72257,1,6
72264,0,7
72270,2,8
72272,1,9
72284,0,8
72288,1,9
72290,1,7
72291,2,9
72294,0,9
72295,0,8
72305,0,6
72311,0,8
72316,2,9
72317,0,6
72320,2,6
72323,0,6
72328,1,8
72331,1,7
72340,1,7
72347,0,8
72349,1,6
72355,1,8
72356,1,7
72357,0,9
72362,2,8
72364,0,9
72365,0,6
72368,0,6
72369,1,7
72377,0,8
72380,1,8
72381,2,7
72385,1,8
72390,1,8
72398,2,7
72404,2,7
72405,0,7
72410,2,7
72412,2,8
72413,2,8
72415,1,8
72422,2,6
72433,1,6
72442,0,6
72455,1,7
72459,0,7
72462,1,6
72467,1,7
72468,1,8
72469,0,6
72472,0,6
72475,1,8
72477,2,6
72481,2,6
72483,2,7
72485,1,6
72487,1,9
72488,1,7
72494,2,7
72498,1,7
72501,1,7
72504,1,8
72507,1,8
72515,1,8
72517,1,8
72534,0,7
72535,0,7
72539,1,7
72555,1,6
72557,0,7
72558,0,7
72560,2,6
72568,1,6
72578,0,9
72584,1,9
72588,1,8
72595,1,6
72600,2,6
72618,1,6
72620,0,7
72622,1,7
72633,2,7
72641,1,7
72653,0,8
72657,2,9
72663,1,8
72678,0,6
72679,0,6
72690,1,7
72695,1,9
72699,1,8
72708,2,7
72718,0,9
72726,1,9
72727,2,8
72731,0,8
72737,2,7
72744,1,9
72745,0,6
72751,2,7
72756,1,6
72758,0,7
72759,2,9
72768,0,6
72781,1,6
72786,0,8
72804,2,8
72809,0,6
72813,2,6
72816,1,7
72819,2,7
72824,2,8
72825,0,6
72836,2,6
72837,2,9
72851,1,6
72855,0,7
72860,1,9
72865,2,9
72871,2,6
72874,2,7
72878,0,9
72880,2,8
72891,1,8
72898,0,6
72901,1,6
72903,1,8
72908,1,9
72920,1,7
72922,2,8
72924,1,7
72935,1,8
72945,1,6
72949,0,8
72959,0,6
72962,1,8
72963,0,6
72968,2,6
72984,0,6
72991,1,7
72996,2,9
72999,1,9
73000,1,7
73008,0,9
73014,0,8
73016,1,8
73027,1,8
73030,2,8
73035,1,8
73036,0,9
73045,2,6
73054,2,8
73055,2,6
73062,0,9
73067,0,8
73073,0,6
73083,1,6
73096,1,6
73106,0,7
73107,0,6
73108,1,8
73111,0,9
73112,0,8
73113,2,8
73117,1,7
73120,1,6
73123,1,9
73125,2,9
73128,0,7
73151,2,6
73153,1,6
73164,2,6
73166,2,7
73172,1,9
73174,0,7
73175,1,8
73177,0,9
73178,2,6
73180,1,8
73182,1,7
73184,0,6
73186,2,7
73187,2,9
73192,1,8
73195,0,9
73205,2,7
73216,0,7
73230,2,6
73233,0,9
73243,1,9
73245,1,6
73250,1,9
73252,1,8
73266,0,8
73269,1,8
73275,2,8
73277,1,7
73279,1,7
73282,2,8
73301,2,8
73306,2,6
73316,2,6
73325,2,9
73329,1,8
73333,1,9
73340,2,8
73348,0,6
73355,0,9
73368,1,7
73371,0,9
73376,2,7
73381,1,6
73385,0,9
73387,1,6
73391,2,7
73393,1,6
73396,1,8
73403,1,7
73415,0,9
73418,0,7
73423,2,6
73424,1,6
73427,2,6
73429,0,6
73439,1,7
73454,1,8
73463,2,8
73474,0,7
73487,2,9
73498,0,8
73502,0,8
73508,1,8
73515,2,6
73522,0,8
73524,2,7
73526,2,7
73531,1,6
73537,1,9
73540,0,9
73541,1,8
73552,1,8
73565,2,7
73566,0,6
73569,2,9
73575,1,9
73580,1,8
73583,2,7
73587,0,7
73590,0,6
73600,2,8
73601,0,6
73602,0,6
73612,2,6
73616,0,7
73618,2,7
73619,2,8
73621,0,9
73635,1,8
73640,0,6
73643,1,8
73646,2,6
73662,0,6
73666,1,7
73677,1,6
73682,1,6
73683,2,8
73685,0,6
73692,1,8
73697,0,7
73699,1,7
73702,1,8
73707,1,6
73708,1,7
73709,2,6
73713,1,9
73727,2,9
73736,0,6
73738,1,7
73747,0,6
73753,2,6
73757,1,7
73758,1,8
73761,2,7
73774,2,8
73781,1,6
73784,1,9
73786,1,9
73790,2,6
73799,0,8
73800,2,6
73801,2,7
73802,0,6
73803,1,8
73818,1,6
73820,1,7
73827,2,9
73828,2,8
73841,1,6
73844,0,9
73855,0,8
73859,0,7
73871,2,6
73889,0,9
73893,1,6
73895,0,7
73899,1,7
73910,0,9
73919,2,7
73922,1,9
73924,1,6
73928,2,9
73932,1,8
73936,1,9
73939,0,9
73950,2,9
73952,2,6
73965,1,6
73992,1,7
73993,2,8
74001,0,8
74013,0,6
74018,0,7
74032,1,9
74037,2,7
74040,1,9
74048,2,8
74049,0,7
74054,0,9
74068,2,9
74075,2,7
74088,2,9
74100,2,8
74103,1,6
74104,0,7
74109,1,9
74116,2,8
74131,0,9
74133,1,8
74135,2,8
74148,0,8
74152,1,9
74171,2,7
74172,2,9
74194,2,6
74200,1,8
74210,2,7
74213,1,8
74216,0,8
74229,1,7
74230,2,9
74233,0,6
74239,0,6
74242,0,8
74246,1,7
74272,1,6
74279,1,9
74280,1,6
74289,0,6
74296,2,6
74317,2,7
74319,1,7
74320,1,8
74321,0,7
74331,2,9
74336,2,6
74344,0,6
74354,0,9
74356,1,6
74371,0,9
74374,1,7
74380,1,9
74382,2,6
74383,1,7
74399,2,9
74418,0,6
74420,2,6
74425,2,8
74426,0,9
74427,0,7
74446,0,7
74451,1,8
74452,0,6
74454,2,7
74460,0,8
74473,2,9
74475,1,9
74477,0,8
74480,2,7
74505,1,9
74513,0,7
74527,0,7
74528,1,8
74551,1,6
74553,1,7
74559,2,9
74560,2,7
74575,1,8
74576,2,8
74589,0,6
74595,2,7
74604,1,9
74615,1,9
74618,0,7
74620,1,8
74622,2,7
74623,0,8
74629,0,8
74633,1,9
74646,1,7
74655,1,6
74659,1,6
74677,0,6
74678,2,6
74689,1,8
74691,2,9
74695,0,6
74698,2,6
74708,0,8
74720,2,9
74721,1,7
74737,1,8
74740,2,8
74742,1,8
74747,0,7
74748,2,9
74764,1,6
74769,1,8
74777,1,9
74786,1,9
74787,2,7
74790,1,8
74796,2,7
74797,1,9
74813,0,9
74816,0,7
74818,0,6
74822,0,8
74824,0,7
74839,1,6
74856,0,9
74858,2,9
74864,1,7
74868,2,6
74870,0,8
74872,1,9
74873,1,6
74885,1,6
74893,2,9
